This file was created by CMPT_IND_RETS using the 202006 CRSP database.
193606   0.50   0.64  -1.71  -0.17  -0.21   2.08   1.80   0.45   1.84  -0.87
193607   5.34   7.14   9.26   5.41   9.85   1.67  10.45   5.87  10.10   7.19
193608   0.68   2.38   3.19   0.41   0.05   1.33   3.33  -1.49  -1.71   2.10
193609   1.84   4.15   2.57   6.60   4.82   1.79   5.70   0.32   0.22   2.00
193610   5.67   4.22   7.04   8.31   4.62   4.27   8.60   3.41   3.24   6.29
193611   8.97   3.55  10.36   8.06   6.18   4.62  15.09   4.94  -2.94   7.91
193612   0.03  -5.68   5.51  12.73  -1.27  -3.91  -7.45  -3.46   1.27   2.90
193701   5.33  11.21  10.46   7.16   4.83  -0.76   3.28   8.92   7.67   6.68
193702   0.98   2.27   2.69  -1.25   1.05  -2.82   3.59  -3.92  -4.47   6.48
193703  -1.43  -3.69   1.57   4.72  -5.25  -2.76  -3.13  -3.81  -7.71   1.24
193704  -9.00 -11.56 -10.47  -8.13  -9.50  -7.31 -10.86  -5.45 -10.34 -11.55
193705  -2.60  -4.09  -0.47  -2.85   1.06  -2.69  -4.29  -0.84  -6.95  -4.59
193706  -6.90 -10.16  -6.79  -6.44  -5.70  -7.10  -6.09  -7.41  -7.07 -12.54
193707   6.78  14.30   9.70   7.56   8.83   6.59   9.52   6.04  23.05  10.21
193708  -4.16  -6.44  -5.26  -6.66  -2.31  -2.52  -5.62  -4.85 -11.29  -6.89
193709 -17.46 -22.38 -21.95 -19.36 -21.06 -11.36 -18.93 -13.12 -16.42 -19.42
193710  -8.96 -13.50 -12.97  -6.85 -12.55  -7.32  -9.00  -5.02  -3.06  -9.52
193711 -11.31 -16.15 -11.84 -12.25 -12.08  -6.64 -14.92 -10.55  -0.61  -9.94
193712  -8.60 -19.66  -9.71  -7.34  -7.02  -7.77 -13.95  -7.39 -13.31 -13.93
193801   5.97  10.72   2.75   2.49   2.74   1.79   5.16   3.90  -8.35   3.87
193802   3.89   4.10   8.40   5.94   9.79   2.36   4.06   4.76   6.80   4.21
193803 -24.55 -32.90 -30.10 -28.34 -30.58 -23.72 -26.72 -16.86 -27.48 -31.19
193804  16.90  21.85  21.47  18.27  22.37  15.24  18.27  13.38  21.53  21.21
193805  -5.36 -12.52  -8.95  -9.26  -6.78  -0.86  -5.76  -2.87   2.23  -6.34
193806  23.40  40.14  37.31  28.27  33.41  19.09  29.88  14.87  23.36  26.91
193807  12.45  19.63  10.49  11.60  13.41   5.86  14.22   6.33   0.78  12.90
193808  -7.00  -2.04  -5.06 -10.20  -4.02  -4.85  -5.66  -3.21  -9.27  -9.46
193809  -2.79  -1.21  -1.12  -1.33  -1.14  -3.58  -1.36  -2.29   1.00  -3.06
193810  10.99  17.95  16.12   6.41  14.31   2.08  13.01   9.52  28.22  14.25
193811  -4.00  -5.93  -2.18  -3.17  -5.00  -1.19  -1.24   1.11 -10.58  -7.62
193812  -1.05  -0.37   5.47   1.98   5.98  -0.61  -0.03  -0.57   3.29   4.08
193901  -5.03  -9.46 -10.36  -8.21  -9.32  -2.31  -3.74  -5.59  -1.96  -7.82
193902   3.73   5.23   3.67   0.44   3.26   2.61   5.89   4.51   9.11   3.72
193903 -12.58 -22.20 -21.24 -14.42 -20.04  -6.15 -14.19  -8.54 -18.42 -17.47
193904   1.52   0.37  -0.55   0.28  -0.60   2.94   0.10  -0.39   2.30  -1.86
193905   5.93   7.46   9.50   3.71  10.55  10.00  14.18   5.75   9.80   6.26
193906  -5.58 -11.55 -10.35  -6.11 -12.13  -8.01  -4.65  -3.37  -8.03 -10.67
193907  10.38  18.70  16.72   5.37  17.44  15.14   9.69   8.08  17.58  12.43
193908  -9.34 -12.68 -11.83  -6.49 -12.51  -8.68 -11.37 -10.71  -8.62 -11.24
193909  35.93  38.41  41.06  71.32  21.09   9.20  13.14  14.49   9.25  55.05
193910  -0.85   0.70  -1.21  -5.89  -1.04   3.11   6.00   2.71  -0.24  -3.45
193911  -6.13  -7.57  -9.75 -14.28  -5.59  -0.50  -4.97  -3.69  -6.24 -10.98
193912   2.33   0.81   3.07  -1.90  -0.09   5.07  -1.94  -0.06   0.14  -1.58
194001   1.04  -2.05  -4.61  -1.28  -1.35  -1.68  -1.52  -1.29  -4.29  -0.74
194002   4.27   3.81   3.15   1.07   1.81   4.29   3.48   1.19  -2.32   1.28
194003  -0.65   5.14   1.59   0.84   4.28   2.30   5.78   4.51   5.51   3.22
194004   3.03  -1.74   2.07   3.58  -0.10  -1.81  -0.43   1.55  -4.15  -0.25
194005 -27.10 -28.32 -27.18 -27.54 -24.11 -23.87 -27.79 -22.77 -25.68 -27.86
194006   4.41   7.57   4.86   6.70   3.02   9.00   7.64   3.24  29.19   5.60
194007   1.50   3.45   4.67   2.71   4.90   0.54   5.03   1.34  -2.83   3.88
194008   1.05   4.35   2.49   0.11   5.66   1.83   2.57  -1.46  -2.15   0.88
194009   1.47   6.56   4.87   2.88   2.49   0.80   3.63   4.02  -2.49   2.54
194010   1.91   7.94   6.63   3.45   6.28   5.78   0.41  -0.33   9.90   4.10
194011   0.08   2.07  -0.68   1.13  -3.61  -1.63   2.07  -1.00 -17.50  -2.16
194012  -2.78  -2.59  -1.43  -1.57  -0.75  -2.55  -4.29  -1.17  -2.88  -5.51
194101   0.80  -5.03  -5.36  -3.22  -0.61  -0.15  -0.20   3.20  -3.20   8.30
194102  -1.87  -3.22  -2.72  -1.60   0.03  -0.16  -4.56  -4.21   0.06  -1.88
194103   1.66  -1.23  -0.57   3.24   2.49  -0.45   1.43  -0.16  -8.30   3.46
194104  -6.63  -8.47  -6.68   0.99  -6.92  -5.86  -5.34  -5.90 -13.07  -4.77
194105  -0.22   0.48   1.58   6.26  -0.65   0.73   0.17   2.47  -5.17  -1.44
194106   5.71   6.20   6.37   7.30   6.78  -0.14   8.55   3.73   5.36   4.14
194107  12.92  13.88  10.39  15.41   6.55  13.30  12.68  12.42   8.99  17.38
194108   0.44  -3.07  -1.77  -2.66  -1.88   0.13   2.28  -0.04  -2.59  -1.29
194109   0.03  -3.58  -3.36  -2.03  -0.56  -3.59  -1.83   2.04  -4.56  -4.34
194110  -5.62  -8.24  -7.20  -0.27  -7.94  -5.32  -6.79  -2.78 -13.83  -6.28
194111  -3.08  -6.67  -3.69  -3.73  -2.83  -9.41  -4.96  -0.52 -12.01  -4.38
194112  -8.48  -9.94  -6.83 -13.95  -8.48  -6.00 -14.13  -5.34 -12.70 -12.24
194201   9.93  14.37   6.85   9.80   8.81  -4.43   6.18   2.63  17.28  35.18
194202  -3.26   3.33  -1.12  -3.43  -1.47  -6.81  -1.77  -6.29  -2.84  -2.92
194203  -6.86  -0.87  -4.49  -6.13  -0.83  -5.78  -5.20  -5.10 -12.68  -9.56
194204  -5.12  -3.71  -5.89  -4.35  -5.74  -0.94  -6.29  -3.47  -6.09  -2.55
194205   3.68   0.03   0.43   1.73   5.71   9.11   5.71   6.97   6.54   1.59
194206   3.07   0.37   1.32   4.30   2.30   0.16   1.15   4.00  -0.71   1.48
194207   4.06   4.32   3.18   4.79   5.17   3.27   4.85   2.17  -0.33   6.99
194208   1.29   3.71   1.49   4.32   1.35   2.30   0.67   2.51   1.89   5.06
194209   2.62   3.94   2.61   6.83   3.81   7.71   1.12   1.51   9.85   8.46
194210   7.25  11.87   9.49   8.87  10.97  15.01   5.29   4.53  22.65  11.87
194211   0.07  -5.14  -3.94  -2.06  -0.03   4.72   2.88   1.10  -5.01  -5.26
194212   2.21   1.91   2.31   4.69   7.37   3.88  -0.94   8.24   3.81   0.89
194301  14.43  17.32  13.26  13.65   8.99   9.53  15.23   5.83  36.40  26.36
194302   8.06  14.54   9.93   8.86   6.90   8.19   7.80   5.67  23.25  26.59
194303   9.45  14.63   9.34  14.81  10.13   5.64  12.94  11.31   1.78  11.40
194304   4.29   3.31  -0.46   3.94   2.39   8.01   6.86   4.79  11.36   5.88
194305   6.97   9.01   6.35   6.27   8.89   5.91   8.59   3.20  17.78  10.21
194306   2.53   1.55   0.18  -1.78   2.63   0.93   5.65   2.07   0.38  -2.97
194307  -5.26 -10.71  -8.15  -4.46  -8.87  -3.15  -1.01  -3.13  -6.15  -7.57
194308  -0.06   1.79  -0.44   0.38   0.55  -1.32   1.73  -1.37  -1.26  -0.71
194309   3.46   1.60   2.00   3.81   3.99   4.93   5.39   3.48   5.10   2.77
194310   1.82  -1.65  -0.17  -2.04  -1.73   6.18  -2.11  -0.28  -0.27  -1.62
194311  -6.81 -12.57 -10.00  -9.62 -10.00  -6.72  -7.34  -6.16 -11.86 -12.34
194312   8.97  13.58   8.35   8.75  10.97   6.22   7.13   4.86   8.95   8.83
194401   4.44   4.89   4.52   2.26   5.14   4.71   2.51   2.31   2.27   6.00
194402   0.77   0.63   0.40   0.98  -1.53   1.71   3.09  -2.69   2.06   2.63
194403   3.74   5.08   2.18   6.87   3.62   1.97   5.19   5.39   1.74   4.11
194404  -2.57  -3.40  -3.33  -1.80  -2.43  -3.47  -2.73  -2.07  -4.35  -4.00
194405   5.90  11.01   6.30   4.06   6.01   6.99   8.13   5.03   1.37   4.55
194406   6.60  22.62  10.03   3.44   9.44   6.33   7.53   5.31   8.31  12.01
194407  -0.85  -2.35  -1.88   0.72  -2.31   0.13  -0.25  -2.96  -1.14  -1.85
194408   3.61   7.63   2.65  -1.85   1.41   1.75   2.31  -0.37   6.48   1.48
194409  -0.53  -0.10   0.41  -2.43  -0.24  -0.25   0.55   1.27  -3.65  -1.16
194410  -0.06  -2.96  -0.46   0.29  -0.07   0.37   3.28  -0.81  -1.44  -0.21
194411   2.10   1.08   1.43   1.45   0.31  -0.12   2.13   0.71  -2.21   2.39
194412   2.88   6.33   5.48  10.36   5.66   2.25   3.57   4.72   2.35  12.40
194501   4.06   6.54   4.54   4.83   2.89   3.26   3.49   1.57   8.43   3.09
194502   4.69   9.77   8.43   9.76   5.91   3.99   8.63   5.87   9.80  10.19
194503  -4.68  -8.04  -6.79  -7.52  -6.73  -5.98  -3.89  -3.69  -5.37  -5.65
194504   7.20  12.72   8.67   6.37   9.06   5.67   7.99   9.56  11.68   9.26
194505   4.02   3.54   1.37  -0.90   0.00   3.28   4.56   3.56   2.12   3.52
194506   4.06   1.56   2.55   1.29  -1.18   3.12  -1.08  -3.66   8.70   8.23
194507  -2.94  -1.80  -4.25  -3.30  -3.90  -2.78  -2.18  -2.24   1.70  -5.79
194508   6.90   9.12   8.03   2.31   8.55   2.52   7.47   9.56   0.99   2.29
194509   5.06   4.13   6.54   4.11   4.29   2.53   7.22   6.76   8.17   6.47
194510   9.64   1.09   4.45   9.35   2.50   4.49   8.33   7.46   9.57   7.65
194511   8.59   7.49   7.20  11.41   6.08   9.20  13.56   8.92   7.67  11.44
194512   0.91   4.33   2.10   0.52   2.41   0.80   5.55   2.45  -1.26   1.04
194601   8.68   9.75   9.87   3.08   6.91   2.19   7.50   9.43  14.52  11.50
194602  -6.94  -9.33  -6.86  -5.37  -8.06  -7.50  -4.05  -4.62  -5.87  -7.56
194603   5.38   2.27   5.48   9.70   2.71  -0.05  11.77  15.29   5.79   2.48
194604   6.25   1.90   4.66   7.52   2.27   0.25  10.69  13.47   4.42   3.35
194605   3.84   8.43   6.15   5.16   6.26   0.87   5.08   5.59   3.13   3.64
194606  -4.79  -7.08  -5.00  -3.53  -6.65  -4.66  -7.15  -7.13  -2.92  -4.64
194607  -1.89  -6.14  -4.87  -0.87  -5.55  -4.31  -4.09  -4.05  -4.84  -5.53
194608  -7.38 -10.45  -7.48  -7.76  -9.30  -5.86  -7.48  -5.26  -4.73  -8.74
194609 -12.32 -18.66 -13.88 -11.69 -13.19 -15.69 -12.26  -8.08 -10.30 -16.40
194610   1.21  -2.74  -2.19  -1.14  -2.63  -4.51  -4.79  -2.58   0.74  -0.54
194611  -2.83  -1.16   0.01   0.72  -1.92  -3.36  -2.56   0.56   0.37  -1.13
194612   2.92   5.42   5.69   5.76   6.87   1.85   1.90   6.52   5.79   0.07
194701   1.27   9.91   2.84   1.04   5.31   3.80   0.11  -2.86   0.49   3.92
194702  -0.29  -1.75  -1.02  -0.33  -2.47  -6.31  -0.13  -4.52  -1.88  -0.61
194703  -3.79  -4.22  -3.18   1.22  -3.55  -4.99  -3.69  -1.81  -3.44  -4.83
194704  -9.06  -9.68  -8.34  -2.71  -8.39  -6.61 -10.47  -8.60  -5.71  -9.26
194705  -3.78  -6.58  -4.93  -2.53  -3.49  -3.14  -3.12  -5.80  -2.92  -4.67
194706   5.34   4.40   4.49   9.54   5.54   7.17   8.40   2.57   3.11   4.21
194707   5.01   8.31   6.22   6.89   7.36   2.23   5.20   3.76   3.15   6.65
194708  -1.46  -1.74  -1.51  -1.19  -2.94  -2.32  -3.88  -5.32  -0.57  -3.76
194709   0.67   1.16   0.93   1.11   1.49  -0.93  -2.73  -4.44  -2.02  -0.99
194710   2.59   5.98   3.71   6.32   3.56  -1.68   3.24   3.43   0.63   0.72
194711  -3.84  -4.58  -3.48  -1.26  -2.54  -8.62  -4.00  -3.41  -8.23  -3.55
194712  -0.88   0.98   0.92  11.66   0.14  -2.19  -2.28   0.09  -0.50   3.93
194801  -3.01  -4.27  -2.71  -4.32  -3.45   3.29  -1.34  -5.82   0.48   2.28
194802  -7.21  -8.25  -6.80  -5.34  -6.59  -4.51  -6.02  -5.22  -3.65  -6.03
194803   5.52   9.84  10.50  11.79  11.65   7.99   5.81   5.89   6.52  10.34
194804   2.15   1.60   2.53  13.54   2.12   3.40   5.10   1.35   2.07   4.73
194805   6.74  13.47   8.15   7.24  11.83   6.40   8.81   6.80   6.76   7.89
194806  -3.15  -2.33  -2.80   1.85  -1.34   0.70  -2.56  -1.50   1.82  -1.89
194807  -3.19  -6.82  -5.79  -7.98  -6.51  -8.35  -6.69  -4.81  -3.49  -5.59
194808  -0.75  -1.28  -0.71  -2.31  -0.31  -2.43  -0.20  -2.35  -0.66  -0.39
194809  -4.92  -5.74  -4.63  -6.77  -5.03  -6.31  -4.04  -3.92  -2.37  -5.64
194810   2.48   6.95   5.60   7.46   5.30   4.42   3.30   4.93   4.21   5.82
194811  -9.73 -15.03 -12.30 -14.19 -11.05 -10.67  -8.98  -8.11 -10.15 -12.24
194812  -1.96  -2.80   0.00   4.74   4.87  -1.24  -1.16   1.76   2.48   0.41
194901   3.64   0.96   1.12  -4.23  -2.47   4.51   2.60   4.66   4.10   1.87
194902  -4.39  -7.02  -4.77  -6.12  -7.14  -6.99  -3.83  -2.92   0.10  -4.73
194903   4.66   6.60   5.17   5.96   3.97   5.90   4.90   5.49   4.86   5.85
194904  -2.77  -7.09  -5.03  -1.82  -5.62  -7.73  -1.36   0.09   0.32  -1.93
194905  -2.92  -7.28  -6.00  -6.65  -6.85  -4.74  -1.47  -3.15  -0.97  -6.14
194906  -0.22  -1.59  -2.38  -1.05  -4.66   2.72   1.91   0.47  -1.43  -2.13
194907   5.43   9.24   6.56   5.88   7.62   3.87   3.41   5.22   4.86   5.56
194908   1.96   1.29   1.46   5.39   1.16   1.12   1.80   0.33   3.96   1.48
194909   2.43   5.38   3.45   3.94   4.24  14.43   3.92   3.00   3.98   4.14
194910   3.06   6.72   4.16   3.60   4.16   6.21   1.22   3.27   0.47   4.59
194911  -0.03   1.92  -0.07  -2.23   0.31  -1.91  -0.40   1.78   3.23  -1.00
194912   5.84   7.77   6.28   0.97   8.05  13.32   5.05   7.44   3.57   7.72
195001   4.24   4.57   2.92   1.52   9.58   1.51   2.54   2.02   3.57   4.84
195002  -1.16   2.24   1.87  -1.53   3.91   0.72   0.47   3.47   2.75   1.17
195003  -1.06   1.07  -1.80   2.99   2.55   5.87  -2.18  -3.36   0.36  -1.08
195004   1.51  10.12   5.98   3.87   8.57  19.07   2.43   5.50  -0.17   3.81
195005   2.68   3.13   3.63   8.50  -0.59  -2.85   2.00   0.97   0.85   1.19
195006  -7.36 -10.29  -8.24  -7.34 -10.23 -10.05  -5.41  -6.94  -8.23  -8.70
195007   5.99   1.50   6.59  10.42  -0.74  -2.26   1.54  -3.33  -5.10   8.47
195008   3.44   6.67   4.91   4.93   6.18   7.72   3.85   3.53   3.48   2.71
195009   3.86   5.32   5.12   2.01   6.52   3.92   6.18   5.24   3.70   5.50
195010  -0.54  -2.44   0.10  -0.16  -3.58  -2.02  -1.58   0.36  -1.40  -0.47
195011  -0.19  -1.83   3.78   4.03   0.76  -1.44  -0.02   2.45  -1.45   4.53
195012   5.94   8.73   7.64  10.02   3.83   0.63   3.93   5.34   3.32  12.85
195101   6.45   9.13   8.31   5.94   9.60   4.31   7.18   3.91   5.77   6.80
195102   0.76   0.59   0.26  -0.46   2.52   4.31   1.22   1.83   2.27   0.09
195103  -4.43  -3.53  -4.34  -3.69  -4.22  -2.66  -4.33  -0.51  -1.23  -4.39
195104   1.74   3.85   6.26   8.45   4.58   2.81  -0.36   8.77   0.54   2.29
195105  -1.93  -4.53  -3.48  -4.36  -3.26  -6.13  -2.47  -0.55   0.32  -4.45
195106  -5.18  -8.18  -6.09  -1.57  -4.58  -6.15  -3.75  -2.00  -1.49  -5.94
195107   2.25   4.15   8.57   9.25   4.82   7.40   2.28  10.61   4.61   6.73
195108   2.46   5.59   4.99   4.63   5.65   6.39   3.63  -0.91   2.37   4.10
195109  -0.22   1.93   2.19   2.00   2.18  -0.15   1.80  -0.44   0.67   3.58
195110  -2.49  -3.14  -2.77  -1.08  -3.76  -6.55  -3.79  -3.72   0.49  -3.35
195111  -1.57   0.75  -0.93  -1.12   1.59   4.19   0.32  -1.87   1.59   1.29
195112  -0.26   1.00   1.23   1.30   2.06  -0.64  -1.21   2.55   2.37   0.27
195201   0.20   0.11   1.44   6.47   0.66   2.00  -0.12   2.40   2.73   2.00
195202  -2.11  -2.38  -3.84  -2.83  -2.08  -1.49  -2.34  -3.91  -0.60  -2.13
195203   1.14   3.01   2.17   5.78   2.82  -0.73   1.05  -0.29   1.21   3.82
195204  -3.78  -4.64  -6.28  -7.78  -3.15  -3.59  -2.98  -4.95  -2.17  -4.03
195205   1.35   1.78   1.60   2.52   0.66   0.30   2.15   0.59   2.87   2.03
195206   1.36   1.54   2.93   4.05   3.31   1.37   2.59   0.40   1.16   3.64
195207  -0.13   0.86   1.61  -1.09   1.54   3.11   0.87  -2.35   1.44   0.63
195208   0.22   0.53  -1.31  -3.05   0.15   0.49  -0.75  -0.48   1.85  -0.52
195209  -2.88  -0.59  -2.85  -4.36   0.96   1.50  -1.51  -2.76   0.14  -1.63
195210  -2.21  -0.95  -1.73  -0.13  -0.66   0.00  -1.47  -1.58  -0.65  -1.31
195211   4.25   5.06   5.72   1.41   5.91   5.45   3.07   4.74   4.63   5.23
195212   1.51   1.14   1.08   4.56   1.95  -0.23   0.01  -1.03   1.34   2.90
195301   2.62   4.23   2.82  -1.61   1.65   6.22   1.68  -2.53   0.71   3.02
195302   2.15   0.97   0.36  -0.37   0.24   4.43   0.33   1.61   0.68   0.16
195303  -1.53  -3.16  -2.41   2.28  -3.06  -2.20  -0.45  -0.49   0.09  -1.90
195304  -1.09  -3.47  -2.76  -3.73  -2.62   4.63  -1.97  -2.57  -3.53  -2.87
195305   0.18  -1.31  -0.11   0.65  -0.63   0.38   0.46   0.14  -0.74   0.89
195306  -3.50  -5.76  -4.13  -1.75  -3.72   0.90  -3.57  -3.75  -3.31  -3.52
195307   1.55   0.17   1.39   1.68   1.39   3.23   1.50   2.38   2.81   1.48
195308  -4.82  -7.11  -6.55  -8.42  -7.03  -2.58  -3.18  -2.25  -0.60  -7.54
195309  -2.01  -3.25  -1.31  -3.55   1.40   0.90  -1.86  -0.90   0.69  -2.91
195310   1.11   6.42   4.76   4.08   3.90   2.72   0.39   2.55   4.33   3.09
195311  -0.15   0.99   1.82   1.13   0.42   3.14   0.05   5.64   2.45   2.06
195312  -2.49  -3.66  -2.16  -1.94  -1.79  -4.07  -2.77  -0.62   0.30  -3.17
195401   6.39   6.72   7.80   9.96   7.27   3.75   6.26   5.81   3.18   7.36
195402   0.12  -0.52   0.87   1.23   1.40   3.25  -0.36   0.79   1.76   1.22
195403   0.62   0.85   3.86   2.55   3.17   0.51   0.83  -0.25   2.27   2.23
195404  -1.18  -1.03   2.77   3.22   3.45   2.03  -0.32   2.02   0.81   2.08
195405   4.20   3.97   4.08   3.31   2.16   3.51   2.01   1.99   2.22   4.88
195406   0.87   0.41   1.14  -3.01   3.09  -0.27   1.20  -0.94   0.82   0.86
195407   7.49   5.68   7.52   2.70   7.62   9.03   8.45   6.98   5.54   7.55
195408  -1.87  -2.06  -1.96  -0.21  -3.61   0.45  -0.15  -2.31  -1.77  -0.23
195409   2.69   4.76   4.41   6.71   5.45   3.89   3.84   5.03   1.49   3.97
195410  -0.79  -1.16  -0.39  -1.60  -0.33   1.45  -2.62   0.13  -3.85   0.61
195411   5.83   5.64  10.20   8.72  11.85   8.93   6.06  11.37   4.51   9.85
195412   6.45   8.61   8.96   9.26   7.27  12.74   6.50   7.63   3.51  12.23
195501   1.63   2.06   1.09  -0.19   1.83   3.25   1.05  -2.39   1.21   1.83
195502   1.98   4.80   4.82   3.01   6.30   2.48   2.08   3.29   3.50   3.95
195503  -0.76  -0.37  -0.29   0.63  -0.38   2.01  -2.00   4.25  -1.34   0.51
195504   2.06   3.90   1.64   0.48   2.49   5.38   2.20   3.98   2.24   3.09
195505  -0.97  -0.16   0.05  -0.03   0.70   1.12   1.21   0.67  -0.52   1.66
195506   1.56   1.83   4.91   6.95   2.76  -2.87   3.45   1.10   1.30   1.79
195507   1.77   3.01   0.04  -0.67  -2.81   4.20   1.73   0.88   3.03  -1.01
195508  -1.65  -0.80   1.39   0.89  -0.52  -4.26  -0.51  -0.73  -0.36   0.05
195509  -1.29   1.66  -0.65  -1.57  -3.51  -3.08  -0.10  -1.42  -2.53  -1.95
195510  -0.68  -3.30  -1.79  -1.74  -3.17  -4.66  -1.77   0.79  -1.54  -2.53
195511   1.41   4.62   6.57   8.71   6.06   3.36   1.65   6.26   2.56   5.76
195512   1.02   0.24   2.53   4.17   2.82   0.19   1.74   6.89  -0.07   0.65
195601  -0.05  -3.82  -3.51   1.82  -3.35   0.74  -2.08  -4.66  -0.63  -2.95
195602   0.80   3.93   3.96   5.00   4.43  -0.70   0.42   3.52   1.40   3.22
195603   1.67   3.20   6.79   8.60   6.64   4.92   1.85   6.84   3.02   4.08
195604  -0.25  -1.63   1.02   1.15   0.68  -1.16  -0.69   1.14  -1.78   1.10
195605  -3.93  -6.19  -5.40  -3.46  -6.18  -4.01  -3.04  -4.04  -1.02  -5.15
195606   0.05   2.11   2.61   3.44   2.09   1.95   1.05   1.97   1.88   0.89
195607   1.20   3.03   5.72   5.26   3.77   3.54   1.44   4.20   4.49   2.65
195608  -1.05  -0.71  -2.20  -4.23  -2.19  -1.88  -2.03  -3.75  -2.10  -3.46
195609  -3.15  -3.33  -4.52  -5.17  -4.24  -5.50  -3.30  -3.27  -3.93  -3.57
195610   1.17   0.43   0.58   0.79   0.12  -4.07   0.91   0.51   0.63  -0.15
195611   0.06  -1.41  -0.03   8.64  -0.79  -1.77  -1.37  -1.69  -0.26  -1.24
195612  -0.04  -1.04   3.77  -0.16   3.85   0.44  -1.11   5.79   1.26   1.62
195701   2.82   1.31  -1.99  -3.16  -0.08   3.23   1.48  -1.33   2.38   0.70
195702  -2.12  -3.19  -3.34  -3.98  -2.91  -1.92  -1.63  -0.32  -0.37  -3.77
195703   0.50   2.52   1.62   1.68   3.80   1.16   1.89   6.59   1.84   2.01
195704   1.86   2.77   1.78   5.34   4.80   4.12   1.43   4.45   1.91   2.72
195705   0.21   0.98   1.33   6.69   4.29   0.31   1.60   3.95   1.44   1.28
195706  -0.72  -0.82  -0.79  -4.22   1.24  -3.11   0.31   3.84  -5.09  -0.93
195707  -0.02   0.53   0.17  -0.39   0.28  -1.16   0.99   1.96   0.15   0.97
195708  -3.71  -4.88  -6.66  -6.83  -7.76  -4.72  -2.94  -2.89  -2.81  -6.20
195709  -3.60  -5.76  -7.60  -7.34  -6.67  -4.03  -2.56  -1.73  -2.52  -6.97
195710  -5.46  -7.79  -7.24  -8.96  -8.64  -7.38  -5.82  -1.80  -1.46  -8.97
195711   1.68  -1.75   1.42   4.00   5.52  -0.78   0.75   6.75   3.76  -1.20
195712  -2.75  -8.47  -7.49 -10.06  -7.73  -5.05  -3.69  -1.13   2.51  -6.19
195801  11.24  11.82  11.38   6.80  10.06  15.43   8.08   2.25   6.37  12.99
195802   0.27  -4.01  -2.71  -5.78  -2.59  -3.42   0.49   3.80   0.89  -1.52
195803   3.41   2.05   2.86   7.85   4.56   3.34   3.20  10.09   1.68   1.55
195804   4.59   2.66   1.15   2.73   1.09   8.16   2.99   8.29   4.73   3.88
195805   3.09   3.91   4.06   3.93   5.54   3.04   2.85   2.07   1.50   3.22
195806   1.94   3.86   2.01   5.35   3.33   5.24   2.95   2.52   2.14   4.19
195807   3.13   6.87   8.11   4.55   4.14   2.27   2.81   4.04   0.76   5.42
195808   4.28   6.02   2.31   1.12   4.42   5.40   4.33   2.98  -1.33   1.99
195809   4.90   7.46   4.83   2.33   4.84   4.06   5.30  10.88   2.22   5.67
195810   2.16   4.88   2.85   0.28   6.99   0.45   2.06   1.23   3.87   3.72
195811   2.88   5.46   2.77   1.65  10.15   9.19   5.50   8.12   2.76   4.07
195812   3.40   3.71   3.87   1.93   4.90   2.88   2.20   4.57   4.89   2.32
195901   4.85   5.53   4.45   3.64   2.26   4.76   5.19  -0.14   2.31   3.91
195902   2.76   4.02   2.78  -4.87   8.44   9.67   3.83   4.54   0.61   1.12
195903   0.91   3.09   0.21   2.71   2.86   2.07   0.04   4.36   0.99  -0.27
195904   1.31   6.39   2.79   0.87   9.94   5.33   0.97  10.95  -0.89   1.14
195905  -0.40   2.60   1.62  -1.51   0.82  -3.70   0.08  -2.72  -1.66   0.53
195906   0.70  -0.61   1.11  -2.33   0.76   1.11   0.41   6.04  -2.61  -0.54
195907   4.29   2.53   2.74   5.08   1.79   4.26   3.73   3.71   3.80   0.75
195908  -0.89  -0.67  -2.64  -3.87  -4.90   0.59   0.10  -0.19   1.40  -2.36
195909  -2.59  -4.86  -5.42  -8.24  -6.15  -6.14  -4.02  -6.27  -4.67  -4.41
195910   1.08   5.14   1.44   2.12   7.15   5.74   1.02   5.36   1.03   1.10
195911  -0.59   1.37   2.10  -0.92   5.49  -0.26   1.87   4.44   0.22  -0.87
