This file was created by CMPT_IND_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for  5 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
201105   4435.31   5700.61   5119.49   3154.70   3024.96
201106   4500.10   5560.59   5095.71   3264.70   2969.04
201107   4349.23   5440.79   4763.70   3026.76   3272.21
201108   4293.34   5320.89   4717.70   2922.37   3152.06
201109   4165.04   4961.00   4407.23   2835.29   2919.51
201110   3950.83   4467.95   4209.36   2728.62   2630.01
201111   4350.02   5099.36   4704.17   2883.74   3000.31
201112   4388.34   5193.32   4638.75   2923.65   2965.57
201201   4437.25   5211.10   4657.24   3015.39   3009.96
201202   4597.99   5374.27   5006.19   3137.74   3224.17
201203   4769.30   5613.91   5344.85   3182.14   3354.67
201204   4921.69   5575.40   5588.32   3328.90   3526.04
201205   4941.13   5533.71   5510.28   3353.28   3487.58
201206   4814.24   5105.12   5152.51   3259.79   3251.59
201207   4661.32   5077.12   5193.82   3275.72   3306.46
201208   4738.96   5202.39   5256.03   3360.05   3275.59
201209   4846.09   5293.17   5453.23   3412.42   3390.47
201210   4959.31   5454.86   5602.23   3572.61   3540.91
201211   4924.83   5424.20   5345.71   3506.93   3573.80
201212   5034.74   5454.48   5458.96   3579.67   3578.75
201301   4994.63   5546.77   5486.77   3568.31   3695.35
201302   5298.85   5906.50   5668.24   3858.23   3964.54
201303   5388.36   5957.13   5747.35   3938.28   4045.96
201304   5669.07   6152.01   5999.50   4198.57   4226.06
201305   5886.58   6211.92   6109.38   4297.09   4281.08
201306   5951.46   6295.30   6290.06   4394.65   4557.86
201307   5621.17   6099.38   5860.13   4125.60   4354.85
201308   5931.18   6445.61   6218.33   4460.42   4595.48
201309   5705.20   6293.83   6195.17   4292.44   4435.83
201310   5940.89   6534.97   6432.55   4494.11   4605.13
201311   6305.94   6834.03   6762.94   4671.31   4785.88
201312   6473.62   6921.71   6982.93   4878.81   5010.53
201401   6547.67   7108.62   7286.85   4939.15   5174.94
201402   6195.82   6870.72   7185.13   5020.86   4966.28
201403   6504.05   7238.71   7518.27   5343.78   5141.40
201404   6554.65   7352.98   7502.88   5213.08   5271.95
201405   6548.33   7602.78   7429.31   5212.35   5205.88
201406   6665.94   7655.29   7732.31   5310.03   5309.11
201407   6608.60   7589.18   7439.23   4315.15   5042.36
201408   6415.76   7257.55   7466.60   4293.14   4949.63
201409   6757.04   7533.45   7732.31   4532.45   5183.09
201410   6673.50   7202.92   7677.39   4532.93   5138.15
201411   6883.25   7259.79   7794.47   4834.06   5319.82
201412   7310.74   7107.05   8149.52   4962.30   5487.58
201501   7321.07   7134.09   8085.51   4918.29   5559.97
201502   7307.09   6944.07   7819.91   5009.22   5230.10
201503   7724.79   7216.09   8507.07   5081.58   5615.59
201504   7679.07   7067.25   8344.92   5128.38   5596.78
201505   7598.18   7196.83   8531.99   5046.85   5624.43
201506   7653.82   7120.85   8722.00   5278.23   5742.43
201507   7202.07   6712.33   7996.09   4746.48   5377.48
201508   7541.26   6489.62   8184.47   4919.55   5493.76
201509   7166.12   6232.70   7676.19   4489.62   5162.96
201510   7074.61   6009.57   7626.16   4177.46   5033.96
201511   7451.49   6542.07   8405.24   4490.15   5376.17
201512   7489.03   6538.62   8474.53   4533.42   5481.24
201601   7519.66   6328.55   8298.65   4550.76   5327.62
201602   7282.48   6080.65   7891.86   4143.95   4916.30
201603   7295.90   6176.17   7862.41   4090.44   4931.83
201604   7781.40   6683.27   8504.88   4210.83   5277.21
201605   7779.65   6953.67   8235.45   4396.37   5433.39
201606   7839.07   6935.39   8599.15   4503.44   5492.27
201607   7886.88   7000.33   8249.89   4132.61   5021.71
201608   8116.28   7085.63   8849.29   4416.75   5230.42
201609   8041.40   7090.02   8904.82   4275.71   5424.16
201610   7969.63   7158.23   9155.64   4318.66   5354.79
201611   7776.99   7002.63   9115.41   4019.34   5397.63
201612   7896.97   7366.76   9295.32   4078.44   6041.76
201701   7997.87   7492.13   9502.56   4076.45   6217.35
201702   8130.40   7508.85   9987.57   4188.26   6298.71
201703   8410.15   7675.42  10380.07   4505.36   6546.70
201704   8461.13   7703.56  10648.78   4512.30   6465.21
201705   8639.95   7754.70  10917.25   4573.41   6524.29
201706   8818.30   7768.06  11226.50   4558.43   6530.84
201707   8166.81   7466.56  10457.51   4483.60   6414.25
201708   8141.84   7641.87  10992.49   4521.28   6513.23
201709   8037.93   7358.65  11302.95   4605.61   6499.82
201710   8163.07   7717.67  11436.93   4692.56   6838.71
201711   8315.41   7907.94  12055.54   4614.06   7034.24
201712   8868.86   8154.46  12266.33   4711.61   7344.67
201801   9091.29   8274.34  12377.18   4695.66   7474.19
201802   9671.82   8520.31  13300.71   5036.41   7939.35
201803   9202.84   8010.51  13161.52   4818.73   7676.19
201804   9018.62   8057.87  12774.17   4747.67   7507.50
201805   9126.23   8182.92  12753.00   4727.34   7549.76
201806   9102.70   8364.83  13403.49   4845.48   7660.57
201807   8944.91   8356.56  12790.89   4521.82   7127.74
201808   9179.50   8639.55  13163.16   4810.82   7435.59
201809   9612.41   8555.50  14070.85   5030.74   7621.11
201810   9693.91   8622.02  14141.35   5141.05   7567.75
201811   9162.02   7875.40  13070.84   4697.89   7040.90
201812   9278.42   8060.40  13037.70   5004.33   7263.14
201901   8374.36   7329.48  12020.38   4586.21   6526.93
201902   9046.27   8017.58  13231.50   4808.43   7132.45
201903   9195.82   8351.56  13901.83   4969.76   7344.96
201904   9489.44   8443.61  14415.51   5026.26   7281.25
201905   9913.24   8685.23  15283.56   4867.80   7783.44
201906   9305.44   7934.16  14108.45   4710.74   7291.45
201907   9673.11   8411.11  14285.78   4621.60   7452.34
201908   9836.67   8349.37  14838.39   4539.39   7598.75
201909   9836.20   8148.78  14569.42   4515.48   7287.61
201910  10001.42   8516.57  14831.59   4496.19   7444.05
201911  10164.55   8488.70  15311.59   4609.23   7696.58
201912  10416.18   8669.23  16126.67   4863.14   8096.23
202001  10645.63   8967.30  16716.70   5043.24   8306.01
202002  10818.43   8708.75  17149.11   4964.92   8198.40
202003  10046.61   7808.31  16047.50   4677.67   7386.43
202004   9025.15   6325.15  14385.16   4443.09   5993.58
202005  10530.16   7155.44  16522.69   4944.57   6636.62
202006  11065.86   7532.92  17866.71   5150.84   6913.98


  Sum of BE / Sum of ME
        Cnsmr  Manuf  HiTec  Hlth   Other
  1926   0.60   0.96   0.64   0.68   1.33
  1927   0.51   0.94   0.61   0.51   1.23
  1928   0.36   0.75   0.50   0.22   1.11
  1929   0.35   0.49   0.34   0.26   0.93
  1930   0.63   0.70   0.42   0.42   1.27
  1931   0.75   1.05   0.68   0.40   1.84
  1932   2.06   3.20   2.11   1.10   9.10
  1933   0.69   1.17   0.97   0.39   2.65
  1934   0.71   1.27   1.06   0.30   2.80
  1935   0.67   1.18   0.91   0.33   3.06
  1936   0.51   0.77   0.64   0.31   2.06
  1937   0.57   0.71   0.62   0.29   1.90
  1938   0.76   1.01   0.73   0.31   2.94
  1939   0.72   1.08   0.72   0.27   3.21
  1940   0.78   1.13   0.77   0.33   3.26
  1941   0.84   1.13   0.78   0.43   3.00
  1942   0.98   1.45   1.03   0.46   3.44
  1943   0.67   1.00   0.70   0.34   2.19
  1944   0.63   0.99   0.65   0.34   2.16
  1945   0.56   0.88   0.61   0.38   1.70
  1946   0.45   0.70   0.59   0.24   1.40
  1947   0.64   0.88   0.70   0.44   2.15
  1948   0.71   0.81   0.73   0.48   1.96
  1949   0.86   1.11   0.93   0.54   2.53
  1950   0.76   0.94   0.79   0.45   2.38
  1951   0.81   0.82   0.78   0.38   1.98
  1952   0.78   0.76   0.76   0.43   1.71
  1953   0.83   0.86   0.79   0.58   1.82
  1954   0.78   0.74   0.63   0.52   1.74
  1955   0.59   0.53   0.54   0.42   1.17
  1956   0.60   0.51   0.56   0.37   1.29
  1957   0.66   0.55   0.55   0.31   1.45
  1958   0.69   0.63   0.58   0.28   1.54
  1959   0.52   0.53   0.42   0.18   1.26
  1960   0.54   0.61   0.38   0.19   1.48
  1961   0.49   0.56   0.35   0.19   1.16
  1962   0.58   0.70   0.47   0.28   1.55
  1963   0.46   0.56   0.43   0.27   1.11
  1964   0.42   0.52   0.37   0.26   0.93
  1965   0.41   0.53   0.43   0.23   0.98
  1966   0.47   0.54   0.44   0.20   0.84
  1967   0.47   0.53   0.38   0.18   0.77
  1968   0.42   0.51   0.36   0.18   0.65
  1969   0.46   0.56   0.39   0.21   0.72
  1970   0.64   0.82   0.62   0.25   1.04
  1971   0.43   0.63   0.49   0.20   0.75
  1972   0.41   0.64   0.47   0.18   0.68
  1973   0.58   0.67   0.53   0.20   0.80
  1974   0.75   0.89   0.75   0.26   1.08
  1975   0.73   0.84   0.74   0.29   0.93
  1976   0.68   0.82   0.67   0.37   0.96
  1977   0.76   0.90   0.73   0.48   1.01
  1978   0.82   1.05   0.79   0.45   1.05
  1979   0.92   1.02   0.79   0.49   1.01
  1980   0.99   0.93   0.91   0.49   1.05
  1981   0.82   0.93   0.79   0.41   0.90
  1982   0.91   1.35   0.98   0.48   1.27
  1983   0.54   1.00   0.57   0.34   0.81
  1984   0.64   1.10   0.69   0.46   1.04
  1985   0.56   0.97   0.61   0.38   0.82
  1986   0.43   0.82   0.54   0.28   0.64
  1987   0.41   0.69   0.49   0.25   0.64
  1988   0.52   0.78   0.60   0.31   0.74
  1989   0.48   0.75   0.56   0.28   0.67
  1990   0.46   0.71   0.52   0.21   0.70
  1991   0.42   0.74   0.60   0.19   0.73
  1992   0.38   0.68   0.54   0.21   0.63
  1993   0.40   0.62   0.43   0.27   0.55
  1994   0.40   0.53   0.38   0.28   0.60
  1995   0.39   0.48   0.30   0.23   0.54
  1996   0.35   0.42   0.26   0.19   0.49
  1997   0.32   0.36   0.24   0.16   0.40
  1998   0.25   0.33   0.19   0.13   0.34
  1999   0.24   0.32   0.14   0.12   0.36
  2000   0.30   0.40   0.13   0.10   0.35
  2001   0.30   0.40   0.32   0.13   0.36
  2002   0.30   0.42   0.45   0.18   0.47
  2003   0.33   0.44   0.38   0.18   0.47
  2004   0.32   0.38   0.34   0.21   0.44
  2005   0.33   0.37   0.34   0.23   0.48
  2006   0.33   0.36   0.34   0.25   0.47
  2007   0.32   0.35   0.33   0.24   0.47
  2008   0.39   0.37   0.38   0.29   0.76
  2009   0.42   0.58   0.46   0.35   0.88
  2010   0.38   0.55   0.41   0.43   0.85
  2011   0.32   0.43   0.35   0.36   0.67
  2012   0.32   0.50   0.36   0.34   0.75
  2013   0.28   0.46   0.34   0.28   0.63
  2014   0.27   0.40   0.29   0.23   0.56
  2015   0.25   0.45   0.27   0.20   0.55
  2016   0.24   0.42   0.29   0.22   0.60
  2017   0.25   0.38   0.24   0.20   0.48
  2018   0.23   0.38   0.22   0.20   0.46
  2019   0.22   0.41   0.21   0.19   0.46


  Value-Weighted Average of BE/ME
        Cnsmr  Manuf  HiTec  Hlth   Other
  1926   0.60   0.93   0.69   0.73   1.31
  1927   0.55   0.98   0.69   0.57   1.43
  1928   0.41   0.80   0.56   0.32   1.15
  1929   0.33   0.57   0.43   0.25   1.00
  1930   0.57   0.66   0.44   0.39   1.16
  1931   0.80   0.96   0.71   0.46   1.74
  1932   1.11   2.09   1.26   0.55   3.81
  1933   1.57   2.39   1.42   0.63   5.97
  1934   0.77   1.26   1.07   0.37   3.06
  1935   0.67   1.25   1.08   0.33   2.80
  1936   0.54   0.84   0.69   0.32   2.37
  1937   0.50   0.68   0.55   0.25   1.79
  1938   0.87   1.10   0.76   0.35   2.78
  1939   0.66   0.85   0.68   0.28   2.15
  1940   0.64   0.90   0.67   0.28   2.42
  1941   0.78   1.09   0.74   0.40   3.33
  1942   0.99   1.32   0.96   0.45   3.71
  1943   0.95   1.37   0.92   0.42   3.73
  1944   0.75   1.11   0.71   0.37   2.73
  1945   0.65   1.02   0.67   0.42   2.26
  1946   0.50   0.79   0.60   0.31   1.44
  1947   0.62   0.86   0.65   0.36   1.84
  1948   0.74   0.92   0.78   0.48   2.34
  1949   0.84   1.01   0.85   0.56   2.16
  1950   0.79   1.01   0.85   0.46   2.35
  1951   0.78   0.86   0.83   0.44   1.83
  1952   0.80   0.78   0.77   0.40   1.97
  1953   0.78   0.79   0.76   0.51   1.72
  1954   0.86   0.88   0.74   0.55   2.01
  1955   0.63   0.61   0.59   0.45   1.34
  1956   0.58   0.55   0.57   0.40   1.28
  1957   0.66   0.56   0.58   0.37   1.44
  1958   0.82   0.73   0.65   0.36   1.91
  1959   0.59   0.55   0.47   0.23   1.34
  1960   0.50   0.55   0.41   0.21   1.33
  1961   0.58   0.64   0.39   0.22   1.31
  1962   0.44   0.57   0.35   0.19   1.19
  1963   0.52   0.63   0.45   0.29   1.36
  1964   0.46   0.58   0.39   0.26   1.11
  1965   0.42   0.52   0.43   0.24   0.95
  1966   0.41   0.49   0.42   0.19   0.79
  1967   0.59   0.59   0.44   0.21   0.93
