This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 4 OP portfolios and 4 INV portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoOP LoINV,ME1 OP1 INV2,ME1 OP1 INV3,ME1 OP1 HiINV,ME1 OP2 LoINV,ME1 OP2 INV2,ME1 OP2 INV3,ME1 OP2 HiINV,ME1 OP3 LoINV,ME1 OP3 INV2,ME1 OP3 INV3,ME1 OP3 HiINV,ME1 OP4 LoINV,ME1 OP4 INV2,ME1 OP4 INV3,SMALL HiOP HiINV,BIG LoOP LoINV,ME2 OP1 INV2,ME2 OP1 INV3,ME2 OP1 HiINV,ME2 OP2 LoINV,ME2 OP2 INV2,ME2 OP2 INV3,ME2 OP2 HiINV,ME2 OP3 LoINV,ME2 OP3 INV2,ME2 OP3 INV3,ME2 OP3 HiINV,ME2 OP4 LoINV,ME2 OP4 INV2,ME2 OP4 INV3,BIG HiOP HiINV
199010    ,-9.94    ,-9.03   ,-14.49   ,-14.73    ,-6.10    ,-8.16    ,-0.19   ,-13.08    ,-2.31    ,-8.57    ,-5.98    ,-5.45   ,-10.59    ,-9.84    ,-6.67    ,-4.51     ,1.14     ,2.29    ,-5.08    ,-2.48    ,-6.40    ,-1.45    ,-2.85    ,-7.85    ,-6.26    ,-2.57    ,-2.58    ,-8.31    ,-1.66    ,-1.93     ,0.43    ,-2.33
199011    ,-8.95    ,-4.73   ,-11.28    ,13.41    ,-3.48    ,-2.32     ,1.08    ,-0.52   ,-11.16    ,-4.22    ,-4.68    ,-4.19    ,-2.34    ,-1.30    ,-1.01    ,-5.52    ,-7.58    ,-2.04   ,-17.81    ,-4.18    ,-6.93    ,-9.04     ,0.99    ,-1.27    ,-2.41    ,-1.44    ,-0.64   ,-11.75    ,-2.54     ,0.58    ,-5.18    ,-3.44
199012    ,-1.73    ,-0.67    ,-3.27    ,-1.93    ,-0.26    ,-3.09    ,-4.35    ,-7.32    ,-3.35    ,-3.95    ,-4.07    ,-1.95    ,-7.81    ,-1.38    ,-3.55    ,-2.96    ,-3.17     ,0.07    ,-4.74    ,-0.86    ,-4.44    ,-3.09     ,0.82    ,-2.56    ,-1.46    ,-1.60    ,-0.62    ,-3.51    ,-1.66     ,2.35    ,-0.64    ,-3.57
199101     ,0.16     ,0.91    ,-5.35    ,-2.38     ,4.48    ,-0.69     ,2.30    ,-0.22    ,-1.22    ,-1.64     ,2.00    ,-1.84    ,12.03    ,-0.48     ,2.35     ,2.24     ,4.50     ,1.59     ,9.49     ,5.97     ,7.45     ,7.71     ,4.96     ,4.33     ,2.56     ,5.29     ,7.51     ,3.61     ,5.76     ,5.87     ,6.86     ,1.67
199102     ,5.85    ,29.37     ,4.23    ,-1.34     ,3.39     ,4.19     ,8.25    ,11.93     ,2.54     ,1.72     ,6.00     ,6.56     ,9.47     ,5.22     ,4.35     ,2.75    ,14.05    ,11.67    ,22.85     ,9.84     ,3.75     ,9.03    ,13.54    ,14.26     ,9.83     ,6.95     ,7.84    ,12.83    ,13.63     ,6.66     ,9.13     ,6.14
199103     ,9.28     ,0.78     ,3.29     ,5.82     ,5.76     ,5.69     ,0.63     ,4.79     ,7.15     ,8.03     ,2.33    ,-3.38     ,2.57     ,2.75     ,4.10     ,0.80     ,3.09    ,-0.08    ,-3.34     ,1.87     ,6.70     ,0.66     ,1.26     ,3.08     ,0.20     ,0.19    ,-2.26     ,0.56     ,0.10     ,4.26     ,2.40     ,1.29
199104     ,7.47    ,13.31     ,0.36    ,11.17     ,8.58     ,8.49     ,9.48     ,4.65     ,9.89     ,2.71     ,4.39    ,-0.24     ,9.25     ,5.64     ,2.43     ,4.69     ,3.60     ,0.41    ,-7.96     ,5.24     ,5.02    ,-0.67     ,5.06    ,-0.38     ,4.00     ,6.10     ,5.12    ,-2.01     ,5.83     ,5.26     ,2.88     ,1.11
199105     ,5.61     ,4.92     ,1.93     ,5.11    ,14.56     ,0.33    ,-7.25    ,-5.71    ,-1.46     ,1.04    ,-4.04    ,-4.58     ,0.07    ,-2.81    ,-4.16    ,-5.45    ,-0.36    ,-2.99    ,-5.63    ,-1.88    ,-0.79    ,-4.06    ,-3.06    ,-1.45    ,-0.28    ,-1.58    ,-3.94    ,-3.78    ,-2.74    ,-0.63    ,-2.24     ,2.56
199106     ,7.60    ,-1.28    ,-0.85     ,6.40     ,1.71     ,5.91     ,7.80     ,4.80    ,-4.49    ,-0.86     ,4.03     ,7.20    ,-2.55    ,-0.50    ,-0.19    ,-0.24     ,0.22    ,-2.51    ,-0.49    ,-1.14     ,0.27    ,-4.08    ,-0.53    ,-2.37    ,-1.39     ,1.79    ,-3.83    ,-3.84     ,0.66    ,-0.49     ,2.92    ,-1.21
199107    ,19.45    ,11.92     ,8.91    ,15.63    ,13.28    ,12.47    ,13.56     ,4.90    ,-3.96     ,2.99     ,6.80     ,5.78    ,12.27     ,5.08     ,7.59    ,10.72     ,5.37     ,3.91    ,10.83     ,5.14     ,5.26     ,9.21    ,10.23     ,4.29     ,6.60     ,2.81     ,4.99     ,4.03     ,5.40     ,6.01     ,5.48     ,1.82
199108    ,-1.06     ,1.22     ,0.46    ,-0.25     ,2.87     ,2.00    ,-1.22    ,-1.05     ,0.81     ,4.10    ,-2.11     ,2.12     ,1.46     ,3.10     ,2.06     ,2.27    ,-0.39    ,-3.65    ,-0.35     ,1.49    ,-0.56    ,-3.40    ,-3.59    ,-0.69    ,-2.45    ,-1.06    ,-0.83     ,1.03    ,-1.34    ,-1.99    ,-2.22    ,-3.63
199109     ,4.35     ,2.50     ,8.14     ,4.16    ,12.09     ,1.85     ,1.97     ,5.71    ,17.63     ,4.18     ,3.75     ,2.80     ,7.94     ,5.03     ,3.88     ,6.60     ,2.32     ,2.17     ,1.29     ,3.48     ,3.69     ,2.20    ,-1.14     ,1.38     ,0.36     ,3.80    ,-0.40     ,1.18     ,1.38     ,0.42     ,0.43     ,4.55
199110    ,18.89    ,10.83     ,3.11     ,8.32    ,16.85    ,12.14     ,8.02     ,5.29     ,7.36     ,2.73     ,4.48     ,4.74     ,3.20     ,6.70     ,6.87     ,4.88     ,3.30     ,1.80     ,0.90     ,3.08     ,3.16     ,1.22     ,4.94     ,3.82     ,0.13     ,8.72     ,4.63     ,1.69     ,4.34     ,3.15     ,1.98     ,3.62
199111     ,8.27     ,4.57    ,-1.85     ,5.36     ,3.61    ,-2.39     ,4.53    ,11.75     ,1.16     ,8.00    ,-1.53     ,3.71     ,9.24     ,2.42     ,3.86    ,-0.50    ,-3.66     ,0.72    ,-0.46     ,2.30    ,-0.05     ,1.78    ,-0.15     ,1.67    ,-0.69     ,0.93     ,1.12     ,3.56    ,-4.29     ,2.28     ,0.84     ,2.65
199112    ,-4.23    ,-2.78     ,0.52     ,1.24    ,-2.50    ,-1.16    ,-5.46    ,-1.48    ,-1.19    ,-3.13     ,0.32    ,-4.47    ,-5.07    ,-1.35     ,0.79    ,-3.41    ,-1.41     ,1.95    ,-3.57     ,3.06     ,0.42     ,3.12    ,-0.42     ,2.25    ,-2.46     ,0.31     ,0.67     ,2.31     ,1.23     ,0.03     ,2.33     ,1.81
199201     ,8.94    ,-1.89     ,2.71     ,4.66     ,2.94     ,7.33     ,6.48     ,3.62    ,-2.33    ,-1.20    ,-2.56     ,2.76     ,6.37    ,-0.04     ,0.28     ,0.29     ,6.19     ,3.29    ,-5.46     ,5.00     ,1.56     ,6.24     ,2.85     ,6.03     ,1.01     ,1.85    ,-0.10    ,-0.15    ,-2.38     ,2.46     ,0.25     ,4.94
199202     ,0.16    ,15.31     ,0.13    ,-2.91     ,8.48     ,1.68     ,2.14    ,16.45    ,13.13     ,3.24     ,5.94     ,0.53     ,6.32     ,5.38     ,2.28     ,4.73    ,-0.78    ,-0.54     ,2.78     ,1.01     ,2.79     ,3.45    ,-0.11     ,2.58     ,2.36     ,0.64     ,1.35    ,-1.47     ,0.44     ,1.31     ,1.37     ,1.95
199203    ,-0.02    ,-0.76    ,-0.65    ,-0.37     ,1.27    ,-0.58     ,5.80     ,2.19     ,2.33    ,-2.91     ,3.28     ,2.50    ,-3.48     ,4.82    ,-0.06    ,-2.18    ,-0.47     ,0.94     ,1.63     ,2.34     ,0.48    ,-0.72    ,-2.90    ,-1.13     ,2.69    ,-2.52     ,1.17    ,-3.45    ,-1.48     ,1.71    ,-0.28     ,0.54
199204    ,-1.32    ,-5.78    ,-8.73    ,-6.51    ,-5.92    ,-5.81    ,-2.27    ,-4.43    ,-1.51     ,2.03    ,-1.12    ,-2.70    ,-3.48    ,-0.17    ,-0.92    ,-1.85    ,-1.55     ,0.94     ,3.40     ,3.54     ,4.79     ,4.22     ,6.50     ,6.25     ,7.95     ,3.77     ,5.73     ,3.71     ,1.48     ,4.55     ,3.26     ,5.85
199205     ,0.72     ,7.57     ,9.59     ,3.15     ,0.68    ,-0.69     ,5.28    ,-0.31     ,4.90     ,3.61     ,4.00     ,1.93    ,-1.75    ,-0.77     ,5.56     ,2.32     ,2.69    ,12.52     ,8.21     ,5.59    ,14.99    ,17.17     ,8.06     ,6.49     ,6.17     ,5.35     ,4.88     ,4.24     ,2.93     ,4.19     ,3.07     ,3.71
199206    ,-4.33    ,-9.76    ,-4.16    ,-0.81    ,-9.89    ,-2.60    ,-5.28    ,-4.89    ,-7.47    ,-3.16    ,-1.68    ,-4.55    ,-3.78    ,-5.91    ,-2.39    ,-1.94    ,-2.75     ,1.83     ,2.73     ,1.19    ,-0.77    ,-1.03    ,-1.46    ,-0.82    ,-3.31    ,-2.07    ,-1.81    ,-1.34    ,-1.42     ,1.70    ,-2.35    ,-1.43
199207     ,9.90     ,8.67    ,-3.64     ,9.34     ,1.35    ,-1.62    ,-1.53    ,-0.27     ,2.02     ,2.37    ,-0.29    ,-0.62     ,3.17     ,4.76     ,0.26     ,2.59    ,-6.21    ,-4.58    ,-7.67    ,-1.85    ,-1.45    ,-5.18     ,1.54    ,-6.45    ,-2.63    ,-0.72     ,2.72    ,-7.20    ,-2.24    ,-4.02     ,0.20     ,0.98
199208    ,-8.08   ,-12.38    ,-7.77    ,-5.56    ,-3.26    ,-3.55    ,-8.87    ,-6.66    ,-5.23    ,-3.27    ,-5.33    ,-2.86    ,-1.08    ,-4.57    ,-4.89    ,-3.40    ,-6.54    ,-6.62    ,-7.17    ,-7.52    ,-6.37    ,-6.72    ,-5.75    ,-6.87    ,-6.45    ,-6.42    ,-3.83    ,-5.28    ,-7.63    ,-5.09    ,-6.44    ,-5.60
199209    ,-0.30    ,-0.54     ,0.32     ,4.81     ,0.46     ,0.23    ,-0.71     ,0.95     ,6.54     ,0.80    ,-0.37    ,-1.46    ,-0.02     ,0.69    ,-0.78    ,-1.74    ,-3.19    ,-0.79     ,2.26    ,-0.23    ,-1.72    ,-1.94     ,1.90    ,-0.19    ,-4.19    ,-4.04    ,-4.14    ,-2.27     ,0.13    ,-0.78    ,-0.73     ,1.93
199210    ,-4.98    ,-4.33    ,-7.19    ,-4.70    ,-5.20    ,-1.81    ,-3.95    ,-0.77    ,-8.94    ,-0.16     ,0.69     ,1.16    ,-5.23     ,0.72     ,2.99    ,-0.51     ,0.40     ,7.14     ,9.52     ,0.85    ,-3.55     ,7.06     ,2.73     ,3.86    ,-4.67    ,-1.10     ,1.31     ,1.85     ,1.29    ,-2.33     ,2.42     ,6.80
199211    ,-5.70    ,-2.16     ,3.00    ,-2.38    ,-0.99    ,-1.00    ,-1.34     ,3.68     ,0.05     ,0.71    ,-0.75     ,1.65    ,-5.74    ,-0.69     ,0.52     ,1.94     ,2.25     ,0.77    ,-1.60     ,1.92    ,-1.14     ,0.76    ,-0.96    ,-1.95    ,-3.05     ,0.15     ,3.17    ,-2.71    ,-1.01    ,-3.05    ,-0.87     ,0.38
199212     ,9.53    ,11.99    ,-0.39    ,15.11     ,0.08     ,4.24     ,4.39     ,0.15    ,27.15     ,4.46     ,3.28     ,3.37     ,5.07     ,2.92     ,1.36     ,5.14     ,1.77    ,-3.67    ,-3.50     ,1.11     ,5.75    ,-3.75     ,2.93    ,-4.26     ,7.61     ,5.36     ,1.07    ,-0.02     ,4.85     ,5.61     ,1.12    ,-3.64
199301     ,1.18     ,5.43     ,1.39    ,10.07     ,7.25     ,7.52    ,-0.26     ,2.41    ,11.35     ,0.68     ,2.02     ,3.27     ,5.49     ,2.14     ,1.83     ,3.12     ,2.36     ,2.82     ,2.74    ,-0.89    ,-0.54     ,6.11     ,1.44     ,2.98    ,-0.91    ,-1.09     ,2.72     ,1.33    ,-0.98     ,0.88     ,4.42     ,4.22
199302    ,13.86    ,13.94     ,8.36    ,16.52    ,14.49     ,8.75    ,12.44     ,6.12    ,11.06     ,6.00    ,10.09     ,7.55     ,3.13     ,5.74     ,9.60     ,8.17     ,6.04     ,8.10     ,9.17     ,9.56     ,7.88     ,5.35     ,8.57     ,9.38     ,7.37     ,3.19     ,6.53     ,9.31    ,11.55     ,5.36     ,5.86    ,10.37
199303    ,15.33    ,11.11    ,13.99    ,16.02    ,14.71    ,11.94     ,8.13     ,8.96    ,15.39     ,6.26     ,7.52     ,2.72    ,18.04    ,11.37     ,9.21     ,4.49     ,0.96     ,1.62    ,-0.07    ,13.87     ,4.08    ,-3.17     ,2.02     ,3.45     ,3.98     ,1.64     ,6.81     ,5.88     ,8.13     ,4.23     ,4.79    ,12.19
199304    ,14.84    ,18.16    ,10.02    ,11.67    ,17.43    ,14.12     ,9.00     ,9.98    ,13.10     ,5.71     ,9.31     ,7.03     ,8.04     ,4.90     ,8.56     ,8.12    ,12.05     ,9.72    ,11.05     ,7.52     ,2.21     ,6.86     ,1.99    ,11.60     ,1.91     ,4.41     ,6.12     ,5.88    ,15.79     ,4.79     ,6.07    ,-1.21
199305     ,8.74    ,11.07     ,9.45     ,2.07     ,3.81    ,11.85     ,9.73     ,9.87     ,7.60     ,6.88     ,6.61     ,5.64    ,23.04     ,6.34     ,8.43     ,7.65     ,5.83    ,15.58     ,7.92    ,-1.01     ,2.08     ,8.04     ,1.14     ,7.80     ,2.10     ,6.17     ,0.69     ,9.24     ,5.01     ,1.70     ,8.92     ,3.44
199306    ,-1.29     ,0.99     ,4.56     ,1.16     ,0.57     ,0.61    ,-0.96     ,6.19     ,4.30    ,-1.63    ,-2.58     ,0.80    ,-0.30     ,0.22    ,-1.17    ,-1.32    ,-5.51    ,-2.67    ,-1.79    ,-3.54    ,-3.69    ,-1.72    ,-5.68    ,-4.06    ,-0.71    ,-0.75    ,-1.07    ,-1.52    ,-0.77    ,-1.89    ,-1.22    ,-4.95
199307    ,24.50    ,20.16    ,20.06    ,26.89     ,7.92    ,11.74     ,8.38    ,10.94     ,8.10     ,7.68     ,2.22     ,3.55    ,14.72     ,7.74     ,7.83     ,7.55    ,-4.83     ,0.74    ,-3.82    ,-3.37    ,-0.51     ,2.58    ,-1.50    ,-0.27     ,4.04     ,5.73     ,2.84     ,9.34     ,7.34    ,14.78     ,2.19    ,-4.24
199308     ,4.73    ,10.32     ,4.59     ,1.06     ,7.17     ,9.11     ,7.28    ,10.22     ,4.46     ,7.02     ,5.27     ,5.43     ,3.82     ,3.92     ,3.97    ,10.20     ,4.97    ,13.38     ,9.31     ,2.41     ,6.35     ,6.09     ,6.46     ,6.57     ,2.98     ,7.13     ,9.01     ,4.27    ,-1.11     ,0.34    ,12.79     ,5.98
199309   ,-10.41   ,-13.66    ,-9.20   ,-18.97    ,-2.49    ,-4.52    ,-2.06    ,-8.71     ,0.59     ,2.64    ,-2.09    ,-1.95   ,-12.37    ,-1.42    ,-2.83    ,-3.01    ,-2.51     ,0.80     ,1.60    ,-0.64    ,-0.54    ,-0.22     ,0.08     ,2.38    ,-2.36    ,-1.84     ,3.49    ,-2.06    ,-3.85    ,-3.76    ,-0.74    ,-0.23
199310     ,8.73    ,12.21    ,20.62    ,12.13     ,8.23     ,9.40     ,8.44    ,12.02    ,11.77     ,6.70     ,9.11    ,12.09    ,11.08     ,8.93     ,9.85     ,9.99    ,14.35    ,11.54    ,25.17    ,17.64    ,11.01     ,8.60    ,15.92    ,16.56    ,13.93     ,7.93    ,13.55    ,15.33    ,11.61    ,14.93    ,11.83    ,15.85
199311    ,-4.53    ,-5.24    ,-5.49   ,-10.49     ,1.11    ,-1.13     ,2.16    ,-3.09    ,11.28     ,1.39     ,0.83     ,4.50    ,-0.76     ,0.46    ,-0.16    ,-0.33     ,5.63     ,0.29     ,2.29    ,-0.97    ,-2.71    ,-1.78     ,1.52     ,0.33    ,-3.53    ,-4.41    ,-2.47    ,-3.07    ,-5.44     ,1.97    ,-1.45    ,-0.05
199312    ,21.62    ,21.72    ,18.72    ,21.85    ,17.20    ,21.03    ,16.97    ,17.74    ,14.29    ,11.06    ,15.84    ,15.76    ,14.57     ,8.48    ,12.07    ,15.30    ,14.51    ,17.74    ,18.57    ,22.62    ,15.19    ,18.41    ,32.17    ,19.87    ,15.62    ,17.00    ,16.04    ,17.50    ,13.84    ,13.12    ,11.86    ,19.01
199401    ,24.27    ,25.94    ,23.51    ,26.00    ,18.81    ,12.68    ,12.17    ,13.30    ,11.88     ,9.52    ,11.89     ,6.00    ,18.69    ,10.90     ,4.92     ,3.44     ,2.80    ,-0.34    ,-1.39     ,6.67     ,5.74     ,0.89     ,0.82    ,-2.62     ,9.83     ,6.82     ,2.41     ,2.74    ,-1.28     ,6.48     ,0.14    ,-9.46
199402     ,9.62     ,8.60     ,1.20     ,2.13     ,3.93     ,9.55     ,7.98     ,4.91     ,8.40     ,3.32     ,0.45    ,-2.20    ,12.49     ,2.24     ,2.57    ,-2.36    ,-2.15    ,-1.68    ,-2.67    ,-5.60    ,-1.96    ,-4.48    ,-6.91    ,-8.48    ,-4.70    ,-4.29    ,-2.82    ,-6.77    ,-6.11    ,-7.58    ,-2.43    ,-2.68
199403   ,-10.30    ,-9.16    ,-4.97   ,-10.71   ,-10.03    ,-7.81    ,-7.57   ,-13.09    ,-8.38    ,-5.72    ,-7.22    ,-7.92   ,-12.82    ,-6.60    ,-7.05    ,-8.24   ,-14.00   ,-10.61   ,-14.01   ,-11.73   ,-13.60    ,-8.92    ,-9.04    ,-8.99    ,-3.20    ,-8.28    ,-9.20    ,-7.19    ,-4.19    ,-4.10    ,-6.56   ,-10.50
199404    ,-1.78    ,-0.51     ,1.41    ,-5.69    ,-1.06     ,4.13    ,-0.10     ,0.26     ,3.89     ,1.68     ,1.94     ,0.65    ,-2.58     ,1.67     ,0.59    ,-0.80     ,2.28     ,5.94     ,4.82     ,0.09     ,2.47     ,5.35     ,0.82     ,2.15     ,0.71     ,4.32     ,2.82     ,3.10     ,0.34     ,1.08     ,4.58    ,-3.34
199405    ,-0.94     ,3.27    ,-8.14    ,-0.31     ,4.54     ,0.68     ,4.97    ,-1.43    ,-0.27     ,1.74     ,1.55     ,0.60     ,3.76     ,4.16     ,1.01    ,-0.99     ,0.70     ,0.14     ,2.24     ,3.93     ,5.46     ,4.69     ,3.81     ,0.49     ,3.87     ,3.61     ,1.56     ,0.23     ,5.60     ,4.14     ,0.68     ,5.22
199406    ,-4.24    ,-3.76    ,-1.75   ,-10.62    ,-4.55    ,-5.37    ,-2.76    ,-5.48    ,-2.47    ,-3.21    ,-5.47    ,-2.65    ,-3.96    ,-2.77    ,-3.90    ,-7.06    ,-6.18    ,-7.22    ,-5.14    ,-8.97    ,-7.73    ,-4.30    ,-5.82    ,-5.67    ,-4.64    ,-4.54    ,-3.33    ,-4.09    ,-6.63    ,-4.73    ,-4.44    ,-3.22
199407     ,9.06     ,2.52     ,6.07     ,9.95     ,0.69     ,3.65     ,3.21     ,1.21     ,2.79     ,4.02     ,2.12     ,0.29     ,0.91     ,1.45     ,2.63     ,0.07     ,3.51     ,3.74     ,2.61     ,3.77     ,4.23     ,2.80     ,6.09     ,3.90     ,6.06     ,2.25     ,6.15     ,3.20     ,2.88     ,2.90     ,3.84     ,3.98
199408     ,1.35    ,-0.36    ,-5.33     ,0.94     ,0.51     ,3.69     ,3.56    ,-1.29     ,3.35     ,0.73     ,3.11     ,0.62    ,-0.61     ,0.98     ,1.87     ,0.40     ,4.73     ,1.50     ,2.62     ,4.23     ,4.40     ,6.15     ,3.89     ,3.20     ,4.49     ,1.67     ,2.71     ,5.81     ,4.65     ,5.72     ,0.66    ,-4.23
199409     ,0.70     ,0.37    ,-0.38     ,2.67     ,0.48    ,-0.47     ,1.36    ,-1.16    ,-5.35     ,0.96    ,-0.04    ,-1.50    ,-2.95    ,-2.21    ,-0.06    ,-3.42     ,1.95     ,0.52     ,3.29    ,-1.06    ,-1.13    ,-4.20     ,0.16    ,-1.31    ,-4.70    ,-2.95    ,-2.36     ,1.17     ,0.52     ,0.23    ,-2.43     ,0.58
199410    ,-3.31    ,-2.79    ,-4.31    ,-4.14    ,-2.03     ,0.30    ,-1.19    ,-1.44     ,3.11     ,0.86    ,-1.33    ,-3.46    ,-0.67    ,-2.21    ,-2.53    ,-2.16     ,1.96     ,7.50     ,2.30    ,-0.45     ,3.82     ,2.77     ,0.98     ,1.69     ,0.40    ,-0.52    ,-0.36    ,-0.23    ,-0.71    ,-0.04    ,-1.23    ,-3.49
199411    ,-7.13    ,-5.37   ,-11.43   ,-11.13    ,-3.06    ,-5.09    ,-8.54    ,-9.37    ,-3.32    ,-2.15    ,-4.33    ,-4.90    ,-4.67    ,-2.05    ,-3.76    ,-9.14    ,-6.87   ,-10.55   ,-13.40   ,-13.86    ,-5.11    ,-8.08    ,-8.25   ,-13.05    ,-4.36    ,-2.22    ,-6.58    ,-8.15    ,-6.96    ,-5.30    ,-9.62    ,-8.68
199412    ,-2.77    ,-0.17    ,-0.80    ,-4.62    ,-0.86    ,-2.97    ,-4.54    ,-2.55    ,-0.16     ,0.96    ,-2.08     ,3.28    ,-3.85    ,-0.20    ,-1.60    ,-4.42    ,-0.19    ,-2.27    ,-5.69    ,-4.56     ,2.31     ,1.15    ,-0.36    ,-0.63    ,-1.99     ,1.20    ,-0.11     ,0.35    ,-0.46     ,0.87    ,-2.67    ,-4.10
199501    ,-3.54    ,-5.18   ,-12.46    ,-4.46    ,-4.55    ,-6.34    ,-8.49    ,-9.80    ,-6.95    ,-7.36    ,-6.86   ,-11.37    ,-5.56    ,-5.71    ,-6.35    ,-9.79    ,-7.99    ,-8.96    ,-7.98   ,-11.29    ,-4.03    ,-7.98    ,-8.54    ,-9.87    ,-8.34    ,-8.56    ,-5.83    ,-9.35    ,-4.47    ,-8.04    ,-6.96    ,-9.37
199502    ,-2.72    ,-2.01    ,-8.58    ,-3.75     ,0.37    ,-0.02     ,0.15     ,1.03    ,-0.23     ,0.28    ,-1.53    ,-0.55    ,-2.90     ,0.89    ,-2.93     ,4.62     ,2.56     ,6.00     ,7.58     ,8.84     ,2.66     ,5.50     ,9.43     ,4.19     ,2.92     ,2.74     ,6.13     ,5.49    ,-1.60     ,2.48     ,2.94     ,3.19
199503    ,-4.49    ,-4.07    ,-6.50    ,-4.60    ,-2.87     ,0.88     ,1.47    ,-4.01     ,1.42    ,-3.62    ,-0.56    ,-3.86    ,-3.27     ,0.75    ,-1.78    ,-2.85     ,1.51     ,0.59     ,0.75    ,-0.25     ,0.32    ,-1.96     ,0.00    ,-1.71     ,0.85    ,-0.39     ,0.90     ,2.50    ,-0.98     ,1.43     ,0.19    ,-2.43
199504     ,4.54     ,3.07     ,4.04     ,4.89     ,3.61    ,-0.02     ,0.70     ,3.52     ,1.90     ,0.83    ,-0.89    ,-2.58     ,5.71     ,2.50     ,2.51    ,-2.54     ,1.69     ,0.90    ,-1.61     ,1.72     ,3.46     ,1.30     ,1.11    ,-0.57     ,5.29     ,3.91     ,2.71    ,-0.28     ,7.86     ,7.25     ,2.31    ,-8.38
199505    ,-5.83    ,-2.37    ,-4.51     ,0.13    ,-1.25    ,-2.90    ,-1.82    ,-2.56    ,-0.46     ,0.19     ,0.19     ,1.27    ,-2.70    ,-1.06     ,1.02     ,1.32     ,2.49     ,8.51     ,6.61     ,5.92     ,1.59     ,5.20     ,8.12    ,10.32    ,-0.41    ,-0.25     ,2.51     ,4.63    ,-4.17    ,-1.44     ,3.62     ,7.83
199506    ,-4.12    ,-4.46    ,-5.67    ,-5.95    ,-0.92     ,0.36    ,-1.85     ,0.03    ,-2.15    ,-2.26     ,1.69     ,1.90     ,0.30    ,-1.55    ,-0.17     ,2.88     ,2.56    ,-2.83    ,-2.17    ,-0.87    ,-4.16    ,-3.32    ,-1.78     ,1.15     ,0.65    ,-2.53    ,-0.77    ,-1.68    ,-2.63    ,-1.99    ,-3.81     ,3.46
199507     ,6.96     ,9.58     ,9.15    ,12.49     ,7.41     ,7.12     ,6.94    ,10.85     ,7.89     ,6.15    ,11.07    ,11.34     ,5.05     ,5.97     ,9.05    ,12.89     ,5.70     ,2.07     ,1.31     ,5.09     ,6.02     ,2.60     ,4.51     ,6.09     ,8.31     ,4.73     ,7.36     ,5.47     ,4.29     ,7.27    ,10.34     ,8.38
199508    ,11.00     ,8.45    ,16.34    ,16.59     ,3.93     ,3.18     ,4.86     ,5.55     ,2.37     ,6.46     ,5.59     ,6.80     ,4.42     ,5.19     ,2.40     ,5.80     ,0.94    ,-6.38    ,-1.01    ,-3.63     ,0.79    ,-1.71    ,-3.57    ,-1.41     ,0.91     ,0.73     ,0.64    ,-1.39     ,0.75     ,2.15    ,-1.08     ,5.18
199509     ,1.02     ,1.28    ,-3.18     ,0.70     ,0.49     ,0.24     ,3.01    ,-0.05     ,2.85     ,1.61     ,1.19    ,-2.08     ,0.13     ,4.14     ,1.76     ,2.88     ,1.65     ,1.16    ,-1.25     ,1.26    ,-1.29     ,0.92     ,1.03     ,3.50     ,1.66     ,1.99    ,-0.84     ,3.08     ,0.85     ,4.98     ,3.17     ,3.53
199510     ,2.60    ,-2.82    ,-1.54    ,-3.61    ,-2.14    ,-3.13    ,-3.39    ,-2.85    ,-1.71     ,0.21     ,0.75    ,-3.81    ,-0.64    ,-0.35    ,-0.26    ,-2.02     ,0.70     ,1.11    ,-1.49    ,-0.09    ,-2.60    ,-0.90    ,-2.01    ,-0.73    ,-0.64     ,0.67    ,-1.47    ,-0.01    ,-3.33    ,-1.25    ,-2.87    ,-1.24
199511     ,0.56     ,4.41     ,1.12     ,5.89     ,1.40     ,0.75    ,-0.04    ,-3.31     ,3.46     ,2.85     ,0.55     ,2.40     ,2.75    ,-1.00     ,2.18    ,-1.66     ,0.79     ,2.61    ,-2.35     ,1.68    ,-0.40    ,-0.65     ,1.39     ,1.95     ,1.33     ,0.80    ,-0.20     ,1.96     ,1.51     ,2.62    ,-0.12     ,0.03
199512    ,-1.57    ,-2.17    ,-3.47     ,2.25     ,0.97     ,2.10    ,-2.15     ,2.25    ,-0.27     ,1.27     ,0.66     ,3.67     ,0.62     ,2.20    ,-0.77    ,-2.69     ,2.90     ,1.87     ,3.80     ,2.46     ,1.89     ,3.93     ,5.18     ,4.67     ,2.75     ,4.34     ,1.96    ,-1.37     ,2.97     ,2.89     ,3.69     ,1.64
