This file was created by CMPT_IND_RETS using the 201507 CRSP database.
It contains value- and equal-weighted returns for 10 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
        NoDur  Durbl  Manuf  Enrgy  HiTec  Telcm  Shops  Hlth   Utils  Other
199711   1911.24   1314.04   1566.92   2835.73   1088.35   3317.20    910.96   1311.03   1856.41   1051.55
199712   2053.32   1295.77   1644.33   2775.76   1113.63   3758.19    970.36   1356.12   1991.23   1088.98
199801   2156.32   1353.31   1650.57   2745.96   1074.09   3981.17    977.13   1412.20   2161.33   1147.14
199802   2119.10   1364.85   1667.05   2600.51   1139.92   4215.59    994.96   1498.50   2060.83   1127.12
199803   2248.63   1544.61   1790.52   2797.91   1266.95   4442.28   1112.74   1598.19   2112.78   1233.61
199804   2389.60   1657.00   1883.75   2945.19   1293.70   4896.24   1192.36   1661.75   2264.98   1303.52
199805   2331.25   1686.93   1910.04   3102.22   1374.63   4769.66   1195.73   1707.10   2203.35   1336.74
199806   2390.77   1804.51   1883.38   2959.45   1284.94   4745.13   1230.48   1680.18   2175.52   1306.77
199807   2234.22   1729.20   1800.62   2854.46   1323.33   4742.51   1261.63   1662.74   2379.11   1301.91
199808   2156.94   1720.50   1700.70   2694.49   1337.51   4989.48   1229.79   1671.66   2245.31   1290.95
199809   1897.62   1402.48   1465.29   2408.63   1118.11   4213.75   1070.13   1478.22   2312.25   1021.10
199810   1944.46   1437.92   1488.68   2721.02   1309.40   4742.05   1104.70   1690.39   2517.95   1008.80
199811   2177.93   1428.76   1664.44   2768.63   1403.32   5138.12   1224.15   1776.61   2465.77   1088.43
199812   2356.87   1494.09   1734.64   2791.04   1583.07   5425.25   1354.57   1910.79   2489.73   1161.59
199901   2389.63   1591.14   1792.58   2504.20   1836.60   6316.43   1492.60   2018.16   2550.62   1202.94
199902   2325.10   1720.91   1827.55   2365.77   2132.15   6990.90   1534.90   2038.79   2395.14   1228.32
199903   2246.45   1660.25   1798.05   2365.75   1905.15   6778.21   1540.06   2080.46   2305.87   1241.38
199904   2225.18   1655.76   1895.75   2787.86   2074.29   6866.01   1601.65   2151.39   2257.45   1279.98
199905   2325.54   1832.38   2071.07   3335.79   2150.64   7596.27   1624.66   2041.32   2425.50   1376.11
199906   2381.20   1768.25   2006.27   3253.77   2144.75   7389.29   1577.51   2011.37   2579.05   1335.41
199907   2337.69   1598.31   2127.06   3262.40   2350.73   7729.74   1647.01   2113.70   2553.87   1489.62
199908   2290.75   1497.32   2133.87   3413.40   2329.66   7806.26   1578.18   2036.94   2559.47   1404.77
199909   2212.02   1518.98   2142.73   3522.10   2484.64   7247.54   1490.79   2148.31   2578.56   1339.31
199910   2049.78   1405.57   2101.32   3403.96   2501.23   7225.27   1513.59   2006.32   2455.37   1284.95
199911   2198.30   1463.88   2223.17   3385.51   2612.54   8045.04   1572.39   2279.53   2491.28   1442.22
199912   2208.03   1457.40   2209.78   3027.01   2981.66   8443.19   1658.12   2339.65   2295.28   1414.96
200001   2152.85   1512.96   2428.70   3063.96   3628.08   8884.70   1781.08   2225.03   2217.36   1440.76
200002   2060.22   1514.75   2256.01   3090.99   3493.97   8651.19   1583.52   2415.77   2357.48   1384.81
200003   1951.20   1389.36   2172.72   2925.97   4158.91   8388.30   1526.03   2351.33   2178.46   1308.76
200004   2113.16   1544.92   2355.43   3167.54   4364.57   9014.54   1741.24   2311.16   2338.66   1499.18
200005   2101.63   1710.33   2383.53   3121.71   3933.74   8141.59   1672.94   2455.21   2526.38   1455.56
200006   2277.11   1489.99   2365.16   3403.24   3532.69   7164.10   1639.20   2383.59   2599.80   1514.97
200007   1995.78   1257.64   1674.55   3479.65   3602.51   6582.32   1571.01   2602.70   2494.68   1759.18
200008   2031.94   1310.78   1675.21   3393.48   3438.80   6098.86   1569.10   2466.69   2583.38   1866.53
200009   2002.73   1368.97   1803.86   3676.42   3905.28   6035.14   1549.40   2578.95   2991.13   2045.69
200010   2052.94   1360.12   1715.89   3858.49   3353.03   5818.35   1612.59   2705.11   3200.52   2078.27
200011   2228.83   1405.84   1798.81   3762.14   3126.40   5840.68   1622.90   2838.47   3154.42   2067.80
200012   2266.33   1261.19   1745.67   3698.09   2425.63   4984.16   1626.88   2909.83   3222.74   1939.36
200101   2405.96   1273.26   1899.68   4032.70   2258.81   4822.52   1750.81   3032.10   3327.73   2032.26
200102   2373.28   1447.00   1889.10   3915.18   2653.81   5405.81   1890.50   2788.82   2963.63   2038.10
200103   2397.27   1424.32   1812.33   3999.99   1991.24   4980.44   1812.46   2792.63   3160.52   1955.56
200104   2306.05   1379.84   1705.88   3986.32   1747.02   4886.23   1779.01   2591.42   3204.08   1895.43
200105   2363.89   1525.82   1878.51   4445.95   2099.54   5096.77   1916.50   2722.96   3399.76   2024.88
200106   2472.90   1508.92   1943.15   4462.36   2062.26   5120.36   1958.25   2796.59   3395.39   2120.16
200107   2574.12   1404.54   1663.14   3784.29   2102.52   6070.68   1893.01   2845.85   3470.07   2142.91
200108   2544.89   1473.59   1682.96   3789.81   1999.80   6118.63   2022.60   2924.35   3336.80   2098.27
200109   2620.82   1308.26   1653.31   3636.73   1759.01   5586.10   1903.43   2842.12   3333.68   1995.46
200110   2561.59   1095.51   1448.42   3209.03   1439.63   5513.56   1734.82   2834.28   3136.33   1839.06
200111   2634.27   1102.59   1519.08   3376.60   1687.76   5172.26   1794.74   2883.07   3159.17   1849.92
200112   2681.17   1301.87   1649.66   3242.46   1971.25   5547.39   1982.55   3035.12   3091.38   2015.73
200201   2768.15   1288.95   1694.44   3462.07   1980.54   5768.98   2097.39   2953.77   3224.98   2102.58
200202   2852.11   1348.13   1733.64   3358.12   1983.30   5508.72   2163.00   2889.96   3090.66   2063.07
200203   2996.06   1385.60   1806.95   3537.03   1733.64   5522.11   2173.17   2876.89   3068.80   2068.50
200204   3109.50   1519.92   1917.98   3836.45   1867.78   5656.77   2224.44   2919.30   3397.40   2202.12
200205   3215.93   1546.23   1895.93   3690.63   1651.80   5065.08   2200.93   2700.37   3372.50   2130.79
200206   3271.11   1537.57   1900.33   3653.50   1605.42   5411.20   2189.14   2660.26   3148.38   2123.96
200207   3101.07   1366.49   1843.59   3977.11   1359.11   4743.21   2091.98   2326.84   3040.95   2100.75
200208   2902.02   1207.26   1697.46   3501.35   1252.94   4233.73   1867.85   2277.02   2664.00   1985.94
200209   3004.75   1208.44   1680.26   3422.77   1256.21   4312.17   1902.43   2296.36   2737.84   2018.56
200210   2795.01   1073.51   1551.95   3208.09   1061.36   3936.91   1739.06   2183.40   2432.18   1812.35
200211   2939.17   1045.28   1627.51   3333.90   1279.09   4767.66   1844.73   2313.30   2407.21   1935.45
200212   2908.07   1131.38   1736.07   3444.81   1502.80   5597.67   1885.95   2425.58   2432.79   2033.83
200301   2909.66   1056.78   1688.94   3469.42   1323.28   5167.68   1766.30   2338.74   2500.49   1948.10
200302   2779.92   1039.44   1630.99   3385.06   1320.41   4968.25   1684.95   2343.25   2413.96   1909.91
200303   2725.91    983.31   1603.85   3457.77   1370.21   4727.13   1673.71   2341.59   2305.91   1867.00
200304   2662.65    990.89   1628.66   3521.12   1371.41   4778.24   1766.37   2335.59   2390.32   1884.71
200305   2808.67   1138.82   1734.40   3499.46   1514.81   5383.57   1946.65   2438.78   2562.91   2124.58
200306   3078.55   1167.49   1813.53   3817.75   1685.78   5718.53   2035.65   2553.84   2808.17   2241.16
200307   3068.73   1135.48   1827.23   3771.99   1725.24   5975.80   2037.54   2678.40   3025.85   2215.07
200308   3017.58   1219.91   1924.91   3692.32   1845.57   5905.10   2115.91   2711.29   2857.94   2302.26
200309   3071.47   1324.67   2008.21   3905.71   1974.72   6009.11   2267.17   2641.98   2924.56   2321.27
200310   3106.09   1281.82   1941.25   3838.95   1977.47   5664.63   2181.23   2651.54   3031.68   2337.65
200311   3277.74   1368.74   2118.06   3895.14   2162.39   6064.01   2395.34   2666.85   3071.67   2506.92
200312   3410.15   1407.19   2175.14   3927.58   2218.44   6129.40   2434.63   2710.81   3086.32   2553.38
200401   3555.91   1593.18   2323.76   4520.49   2280.20   6571.32   2395.91   2870.64   3257.24   2684.57
200402   3574.03   1588.70   2310.95   4602.88   2400.43   6643.33   2411.17   2972.67   3310.86   2762.45
200403   3723.68   1598.72   2368.33   4798.03   2357.88   6645.35   2561.78   3000.45   3364.29   2820.89
200404   3730.73   1578.91   2368.81   4787.74   2306.12   6480.56   2604.85   2894.96   3395.10   2769.52
200405   3784.96   1630.54   2369.88   4958.60   2198.89   6482.92   2560.30   3009.39   3267.72   2684.86
200406   3730.81   1598.55   2410.31   4974.61   2321.62   6348.75   2569.46   3013.37   3296.06   2754.65
200407   3730.42   1790.80   2506.31   4983.08   2411.77   6056.93   2514.16   2849.72   3478.39   2612.74
200408   3526.79   1704.17   2411.34   5143.72   2219.76   6025.61   2445.75   2691.71   3506.19   2557.83
200409   3581.09   1660.52   2449.71   5084.14   2121.70   6097.06   2420.02   2730.89   3619.48   2617.11
200410   3518.58   1715.35   2504.68   5533.46   2206.15   5948.05   2501.54   2694.24   3662.05   2655.17
200411   3617.09   1683.57   2480.70   5566.56   2334.67   6221.14   2600.64   2632.08   3808.07   2691.21
200412   3820.64   1816.08   2664.40   5911.97   2448.51   6309.59   2696.89   2654.80   4015.11   2828.63
200501   3989.38   1899.28   2766.61   5786.40   2525.68   6569.73   2792.12   2815.58   4101.34   2987.18
200502   4019.84   1786.93   2723.49   5960.40   2382.05   6339.32   2766.94   2700.82   4167.00   2936.46
200503   4056.79   1811.31   2860.86   7121.40   2379.82   6091.39   2783.20   2765.22   4245.85   2947.58
200504   4042.31   1689.80   2824.03   6923.91   2334.72   6130.66   2798.45   2756.87   4259.08   2881.61
200505   4017.29   1515.68   2701.84   6548.36   2246.87   6036.68   2664.36   2876.85   4339.49   2850.76
200506   4135.80   1641.72   2776.80   6704.79   2446.07   6174.92   2838.44   2922.46   4398.17   2951.98
200507   3985.09   1678.57   2643.34   6546.01   2400.26   5620.48   2788.47   2721.28   4535.50   3014.04
200508   4134.82   1814.82   2806.25   6863.18   2556.44   5574.75   2943.89   2840.15   4661.92   3099.70
200509   4134.45   1760.39   2776.31   7234.35   2555.65   5510.64   2800.38   2843.84   4698.05   3056.01
200510   4222.58   1689.54   2710.01   7790.67   2596.59   5465.18   2763.27   2812.44   4893.81   3097.33
200511   4161.82   1616.06   2641.35   7007.35   2574.10   5297.58   2818.89   2743.46   4592.34   3141.85
200512   4234.44   1664.46   2767.11   7163.22   2750.20   5469.43   2956.73   2794.02   4564.01   3304.72
200601   4251.05   1664.86   2809.51   7233.07   2729.76   5364.10   2942.11   2875.63   4607.38   3305.60
200602   4256.61   1764.42   2955.03   8150.65   2853.71   5649.85   3043.07   2956.30   4741.10   3362.04
200603   4320.60   1772.61   2982.98   7453.73   2831.28   5880.35   3106.19   2987.99   4732.80   3406.83
200604   4353.43   1820.47   3084.93   7573.08   2936.18   5984.39   3185.36   2927.23   4510.83   3474.41
200605   4438.68   1827.60   3199.24   7976.52   2925.60   5890.72   3146.65   2886.59   4626.60   3561.81
200606   4510.98   1832.90   3092.99   7679.02   2739.11   5859.70   3087.95   2825.35   4678.41   3451.78
200607   4143.31   1680.89   3083.92   6972.87   2610.64   6357.90   3019.98   2591.63   4819.37   3261.06
200608   4302.63   1626.44   2969.62   7239.55   2522.54   6531.88   2901.37   2704.72   5051.87   3235.15
200609   4431.71   1671.92   3042.10   6959.82   2710.03   6734.83   2987.85   2763.32   5147.82   3293.16
200610   4418.50   1757.75   3115.83   6750.86   2835.71   7013.61   3168.94   2814.07   5026.15   3399.94
200611   4550.76   1882.64   3260.87   7085.81   2964.98   7485.05   3288.55   2854.42   5289.02   3503.74
200612   4649.28   1913.82   3398.21   7715.51   3049.14   7664.04   3240.60   2865.87   5426.79   3568.03
200701   4763.71   1908.51   3432.26   7581.67   3042.61   7457.43   3291.81   2894.60   5452.95   3708.63
200702   4825.69   1953.00   3546.13   7481.79   3131.42   7657.58   3422.76   3002.45   5500.07   3773.19
200703   4771.03   1940.54   3528.33   7374.37   3077.11   7489.08   3354.50   2921.34   5709.86   3686.20
200704   4868.11   1936.80   3642.76   7813.09   3120.63   7721.96   3383.82   2936.96   5997.89   3702.17
200705   5099.61   2057.44   3817.76   8233.50   3306.87   7854.19   3471.20   3140.94   6152.42   3841.55
